"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"1290",608566,"Márquez, Germán","1290","100.0","0.244","0.114","0.314","0.357","0.304","0.308","0.242","75","308","86.1","3.8","2283","90.4","89.43","180","615","675","-1.0","5.33","111","151","116","147","301","333","304"
"1283",663554,"Mize, Casey","1283","100.0","0.228","0.171","0.250","0.399","0.307","0.342","0.256","68","298","88.4","8.7","2077","90.1","90.85","146","594","689","0.8","6.78","107","154","117","148","298","328","303"
"1283",547943,"Ryu, Hyun Jin","1283","100.0","0.233","0.176","0.262","0.409","0.291","0.307","0.253","73","313","88.7","8.5","1885","83.2","83.57","140","616","667","0.4","6.47","106","153","118","149","299","315","285"
"1272",621107,"Eflin, Zach","1272","100.0","0.286","0.201","0.344","0.487","0.334","0.305","0.262","97","339","88.2","12.1","2065","89.0","89.76","143","634","638","0.8","6.72","110","151","116","148","298","323","294"
"1272",656302,"Cease, Dylan","1272","100.0","0.229","0.107","0.310","0.336","0.291","0.305","0.217","60","262","87.9","19.9","2644","89.0","88.55","206","595","677","-0.5","6.02","112","150","115","148","299","319","292"
"1269",572070,"Richards, Garrett","1269","100.0","0.290","0.143","0.350","0.433","0.349","0.358","0.287","85","293","92.4","9.6","2755","90.4","89.78","141","604","665","-0.6","5.95","110","154","117","148","296","328","297"
"1252",592662,"Ray, Robbie","1252","100.0","0.234","0.224","0.289","0.458","0.316","0.317","0.242","67","286","92.0","12.8","2215","91.9","92.13","219","641","611","0.2","6.41","106","154","120","148","297","319","288"
"1250",518876,"Kelly, Merrill","1250","100.0","0.271","0.186","0.316","0.458","0.330","0.331","0.273","83","306","88.9","11.8","2359","88.6","88.60","133","605","645","0.0","6.32","112","153","117","150","304","330","304"
"1244",592314,"Foltynewicz, Mike","1244","100.0","0.294","0.247","0.306","0.541","0.373","0.356","0.278","87","296","90.4","15.5","2202","89.1","88.93","94","605","639","-0.2","6.14","113","155","120","148","298","327","297"
"1238",458681,"Lynn, Lance","1238","100.0","0.195","0.121","0.250","0.316","0.249","0.261","0.196","55","282","89.5","18.6","2407","91.5","91.73","172","623","615","0.2","6.35","111","152","116","150","301","320","294"
"1237",642547,"Peralta, Freddy","1237","100.0","0.140","0.132","0.199","0.272","0.230","0.245","0.161","36","257","86.8","20.8","2284","87.7","88.73","196","563","674","1.0","7.13","110","156","120","149","299","321","297"
"1234",450203,"Morton, Charlie","1234","100.0","0.229","0.098","0.298","0.327","0.287","0.311","0.244","63","275","87.4","7.6","2539","88.9","88.70","164","562","672","-0.2","6.28","109","151","123","148","302","321","294"
"1229",573186,"Stroman, Marcus","1229","100.0","0.223","0.102","0.263","0.325","0.260","0.318","0.264","70","314","89.2","4.2","2366","89.4","89.12","167","616","613","-0.3","5.93","113","154","114","150","299","327","300"
"1223",592836,"Walker, Taijuan","1223","100.0","0.213","0.091","0.279","0.303","0.260","0.306","0.241","61","287","88.7","11.7","2149","90.1","89.41","144","567","656","-0.7","6.01","112","153","113","149","297","327","300"
"1222",605397,"Musgrove, Joe","1222","100.0","0.176","0.137","0.230","0.313","0.243","0.286","0.224","50","284","87.7","11.5","2619","87.2","86.57","182","592","630","-0.6","5.88","116","156","136","144","297","321","309"
"1220",628711,"Urías, Julio","1220","100.0","0.228","0.144","0.283","0.372","0.271","0.296","0.245","71","312","85.4","13.8","2547","89.0","87.94","172","648","572","-1.1","5.58","111","156","116","150","300","316","288"
"1220",669432,"Rogers, Trevor","1220","100.0","0.199","0.094","0.280","0.293","0.252","0.268","0.206","57","287","86.7","11.8","2083","90.3","90.77","199","610","610","0.5","6.66","104","149","115","147","301","316","285"
"1217",666120,"Anderson, Ian","1217","100.0","0.224","0.118","0.290","0.342","0.284","0.309","0.238","59","263","84.8","1.8","1890","89.7","90.57","161","558","659","0.9","6.88","108","151","124","150","300","319","293"
"1216",596295,"Gomber, Austin","1216","100.0","0.211","0.142","0.252","0.353","0.269","0.287","0.228","61","289","86.6","8.4","2084","85.7","86.45","141","560","656","0.7","6.67","109","153","117","146","298","329","299"
"1209",669373,"Skubal, Tarik","1209","100.0","0.254","0.246","0.306","0.500","0.357","0.351","0.255","65","256","90.6","18.8","2078","89.2","88.92","168","574","635","-0.3","6.23","105","152","117","147","303","328","297"
"1206",607074,"Rodón, Carlos","1206","100.0","0.163","0.105","0.242","0.267","0.224","0.247","0.178","42","258","89.3","16.8","2241","91.4","91.15","216","612","594","-0.3","6.19","109","150","115","148","299","321","292"
"1205",579328,"Kikuchi, Yusei","1205","100.0","0.198","0.157","0.226","0.355","0.271","0.311","0.239","58","293","90.5","6.1","2315","90.7","91.48","174","584","621","0.8","6.65","109","153","115","147","303","324","290"
"1201",571578,"Corbin, Patrick","1201","100.0","0.273","0.191","0.300","0.464","0.342","0.360","0.285","80","293","88.8","8.3","2134","86.2","86.78","135","561","640","0.6","6.80","106","152","116","149","307","322","292"
"1201",622608,"Senzatela, Antonio","1201","100.0","0.293","0.166","0.327","0.459","0.345","0.330","0.278","90","307","90.0","6.9","2097","89.8","89.96","106","551","650","0.2","6.15","109","151","119","148","302","334","304"
"1198",453286,"Scherzer, Max","1198","100.0","0.179","0.146","0.240","0.325","0.243","0.263","0.192","48","268","88.6","19.8","2340","89.3","89.27","215","595","603","0.0","6.30","110","155","120","149","301","323","298"
"1198",543101,"DeSclafani, Anthony","1198","100.0","0.205","0.108","0.243","0.313","0.252","0.294","0.234","61","297","88.6","11.2","2099","90.2","90.78","134","568","630","0.6","6.60","111","157","117","150","299","322","293"
"1191",543294,"Hendricks, Kyle","1191","100.0","0.273","0.233","0.289","0.506","0.346","0.352","0.285","88","322","87.6","8.5","2047","83.2","82.55","125","596","595","-0.7","5.81","113","156","114","150","295","322","296"
"1191",663903,"Singer, Brady","1191","100.0","0.267","0.119","0.340","0.385","0.319","0.297","0.231","72","270","87.0","7.0","2310","90.4","90.93","128","529","662","0.5","6.54","106","159","114","147","295","323","303"
"1188",518774,"Harvey, Matt","1188","100.0","0.322","0.203","0.367","0.525","0.383","0.367","0.295","89","276","89.5","13.6","2163","89.8","89.22","113","553","635","-0.6","6.04","108","151","117","149","301","322","297"
"1187",605200,"Davies, Zach","1187","100.0","0.263","0.133","0.294","0.396","0.331","0.376","0.299","73","278","87.6","7.3","1941","83.2","82.94","107","526","661","-0.3","6.14","112","155","115","149","296","322","294"
"1183",605288,"Houser, Adrian","1183","100.0","0.257","0.155","0.290","0.411","0.322","0.324","0.256","68","265","88.7","0.6","2060","90.2","90.45","100","537","646","0.3","6.47","107","152","115","148","300","321","295"
"1182",571927,"Matz, Steven","1182","100.0","0.264","0.156","0.333","0.420","0.325","0.302","0.241","73","276","87.2","7.0","2203","89.1","89.33","135","539","643","0.2","6.41","106","155","119","148","294","317","287"
"1182",608344,"Irvin, Cole","1182","100.0","0.273","0.140","0.307","0.413","0.312","0.333","0.280","88","322","89.3","16.0","1865","87.7","87.59","126","629","553","-0.1","6.21","108","149","120","149","305","330","300"
"1182",642232,"Yarbrough, Ryan","1182","100.0","0.252","0.174","0.284","0.426","0.308","0.311","0.265","77","305","83.0","15.2","2131","79.9","79.85","131","567","615","0.0","6.61","104","153","116","148","302","322","289"
"1180",656756,"Montgomery, Jordan","1180","100.0","0.238","0.143","0.288","0.381","0.292","0.311","0.242","68","286","87.3","13.5","2136","86.6","86.97","167","584","596","0.4","6.56","106","154","118","148","301","327","287"
"1178",543475,"Lyles, Jordan","1178","100.0","0.299","0.232","0.325","0.532","0.375","0.361","0.283","85","284","90.0","15.3","2460","87.3","87.95","132","559","619","0.7","6.71","112","155","120","147","296","325","297"
"1177",542881,"Anderson, Tyler","1177","100.0","0.261","0.193","0.291","0.454","0.323","0.330","0.265","73","280","86.2","14.4","2308","85.8","85.27","148","618","559","-0.5","5.93","106","151","117","147","302","320","284"
"1170",502043,"Gibson, Kyle","1170","100.0","0.206","0.085","0.244","0.291","0.249","0.277","0.225","58","282","88.4","8.0","2228","88.5","88.97","141","524","646","0.5","6.64","114","157","119","149","294","325","295"
"1169",605483,"Snell, Blake","1169","100.0","0.245","0.199","0.336","0.444","0.343","0.353","0.250","59","241","87.9","9.7","2302","90.1","90.85","159","500","669","0.8","6.80","112","152","122","146","300","324","310"
"1161",593958,"Rodriguez, Eduardo","1161","100.0","0.297","0.197","0.383","0.494","0.356","0.290","0.239","80","269","87.6","11.5","2110","89.3","88.86","137","559","602","-0.4","6.04","108","154","118","147","298","329","289"
"1148",677651,"Garcia, Luis","1148","100.0","0.205","0.163","0.257","0.368","0.278","0.290","0.216","53","258","88.0","17.5","2285","87.3","87.02","161","524","624","-0.3","6.16","114","156","118","152","296","326","294"
"1128",453562,"Arrieta, Jake","1128","100.0","0.272","0.218","0.292","0.490","0.352","0.372","0.282","71","261","91.5","9.6","2236","88.2","87.49","95","489","639","-0.7","5.88","112","155","114","150","293","322","297"
"1121",571760,"Heaney, Andrew","1121","100.0","0.238","0.142","0.308","0.381","0.296","0.316","0.241","57","239","90.0","17.5","2431","88.0","87.32","173","554","567","-0.7","6.07","111","157","116","149","302","325","295"
"1120",607231,"Gant, John","1120","100.0","0.242","0.115","0.282","0.357","0.328","0.370","0.284","55","227","88.5","9.6","2238","85.8","85.84","114","475","645","0.0","6.37","112","155","116","147","297","317","297"
"1119",571510,"Boyd, Matthew","1119","100.0","0.245","0.123","0.286","0.368","0.295","0.309","0.244","66","269","87.2","16.9","2250","85.2","84.90","129","574","545","-0.3","6.20","104","152","118","146","301","329","298"
"1117",605347,"López, Jorge","1117","100.0","0.273","0.199","0.318","0.473","0.356","0.355","0.274","70","256","89.3","6.5","2018","90.9","90.98","113","495","622","0.1","6.38","110","153","118","150","304","324","296"
"1112",489119,"Miley, Wade","1112","100.0","0.215","0.111","0.255","0.326","0.261","0.305","0.249","56","261","83.9","4.2","2151","84.6","84.48","118","513","599","-0.1","6.09","108","152","114","146","298","319","287"
"1099",570632,"Ureña, José","1099","100.0","0.284","0.169","0.313","0.452","0.352","0.363","0.286","74","261","90.3","8.9","2116","91.3","91.32","89","485","614","0.0","6.31","108","154","115","148","302","328","299"
"1097",457918,"Happ, J.A.","1097","100.0","0.284","0.239","0.305","0.523","0.363","0.349","0.267","69","243","90.1","18.1","2275","88.3","87.94","101","531","566","-0.4","6.05","102","153","115","147","299","331","296"
"1088",605452,"Ross, Joe","1088","100.0","0.236","0.189","0.264","0.425","0.316","0.331","0.251","60","254","86.1","12.1","2034","90.3","90.82","132","512","576","0.5","6.57","111","156","120","147","306","323","297"
"1087",663978,"Paddack, Chris","1087","100.0","0.247","0.182","0.306","0.429","0.306","0.305","0.242","61","247","88.2","7.4","2088","90.5","90.99","152","519","568","0.5","6.76","116","154","133","146","297","323","309"
"1086",669203,"Burnes, Corbin","1086","100.0","0.205","0.083","0.342","0.287","0.239","0.211","0.170","52","254","86.2","8.0","2732","92.4","92.81","207","528","558","0.4","6.38","109","152","116","147","301","320","295"
"1085",656954,"Sheffield, Justus","1085","100.0","0.308","0.188","0.340","0.496","0.372","0.374","0.289","80","260","90.6","8.3","2157","87.3","86.70","96","494","591","-0.6","5.86","106","153","115","147","298","321","294"
"1080",656427,"Flaherty, Jack","1080","100.0","0.196","0.138","0.242","0.333","0.269","0.335","0.247","44","225","89.5","14.0","2300","88.3","89.06","140","488","592","0.8","6.75","114","158","118","149","296","318","296"
"1077",592767,"Smyly, Drew","1077","100.0","0.251","0.230","0.263","0.481","0.339","0.350","0.260","60","239","89.1","15.0","2142","87.0","86.30","120","529","548","-0.7","5.79","108","151","122","148","302","317","293"
"1076",593334,"Germán, Domingo","1076","100.0","0.248","0.204","0.275","0.452","0.316","0.313","0.242","67","270","88.9","14.9","2452","87.7","87.32","152","540","534","-0.4","6.09","110","155","118","147","299","328","291"
"1072",527048,"Pérez, Martín","1072","100.0","0.265","0.142","0.310","0.408","0.327","0.346","0.267","69","260","87.6","11.6","2089","88.5","87.68","88","471","601","-0.8","5.76","106","152","117","146","292","326","294"
"1063",593372,"Martínez, Carlos","1063","100.0","0.255","0.141","0.288","0.395","0.323","0.373","0.284","67","263","89.3","9.5","2057","88.9","87.80","95","508","555","-1.1","5.62","116","156","116","148","296","315","296"
"1063",623167,"Flexen, Chris","1063","100.0","0.288","0.146","0.319","0.435","0.321","0.328","0.274","75","260","89.8","8.7","2095","87.2","86.68","102","547","516","-0.5","5.99","110","154","114","148","293","321","300"
"1062",448179,"Hill, Rich","1062","100.0","0.202","0.162","0.238","0.364","0.283","0.321","0.238","51","253","88.4","13.3","2525","80.9","80.42","124","484","578","-0.5","6.31","103","155","116","148","305","323","293"
"1059",621121,"McCullers Jr., Lance","1059","100.0","0.178","0.114","0.224","0.292","0.271","0.301","0.211","39","219","92.2","5.6","2375","88.2","87.46","132","431","628","-0.7","6.00","112","156","118","151","290","326","293"
"1058",664141,"Brubaker, JT","1058","100.0","0.238","0.168","0.284","0.407","0.304","0.316","0.251","65","273","86.7","7.8","2404","89.3","88.54","141","519","539","-0.8","5.86","109","153","119","148","303","321","290"
"1058",607644,"Means, John","1058","100.0","0.182","0.162","0.193","0.344","0.245","0.296","0.225","46","253","86.1","21.2","2373","87.7","87.17","157","544","514","-0.5","6.12","108","153","118","149","304","324","294"
"1056",622072,"Wood, Alex","1056","100.0","0.237","0.167","0.285","0.404","0.310","0.318","0.243","58","245","89.1","5.0","2038","88.0","87.99","135","498","558","0.0","6.25","109","153","114","148","301","322","289"
"1054",641540,"Dunning, Dane","1054","100.0","0.295","0.123","0.386","0.418","0.337","0.318","0.258","77","261","88.6","5.7","2051","86.6","86.89","123","497","557","0.3","6.48","114","155","120","148","298","328","298"
"1050",605164,"Bundy, Dylan","1050","100.0","0.274","0.246","0.305","0.520","0.360","0.332","0.253","68","248","87.9","13.7","2374","85.3","84.75","124","490","558","-0.6","5.93","115","158","117","150","305","326","301"
"1044",664353,"Urquidy, José","1044","100.0","0.220","0.189","0.245","0.409","0.284","0.302","0.241","57","259","87.2","19.8","2215","87.0","86.59","139","560","484","-0.4","6.03","114","157","119","152","292","327","294"
"1042",592351,"Gray, Jon","1042","100.0","0.229","0.161","0.254","0.390","0.303","0.306","0.238","54","236","86.4","3.5","2169","89.5","89.96","111","446","596","0.5","6.32","112","153","117","149","300","332","303"
"1038",664299,"Javier, Cristian","1038","100.0","0.168","0.173","0.201","0.341","0.267","0.318","0.211","36","214","91.3","23.3","2392","88.2","87.45","144","483","555","-0.7","5.94","113","157","118","151","290","327","294"
"1035",518516,"Bumgarner, Madison","1035","100.0","0.248","0.217","0.294","0.465","0.332","0.317","0.235","57","230","89.4","22.2","2532","86.3","86.59","118","493","542","0.3","6.54","108","153","118","148","308","332","302"
"1020",592791,"Taillon, Jameson","1020","100.0","0.262","0.205","0.312","0.467","0.337","0.319","0.238","60","229","90.3","20.3","2492","89.6","90.20","142","521","499","0.6","6.71","112","157","117","149","298","329","289"
"1007",669145,"Zimmermann, Bruce","1007","100.0","0.287","0.194","0.322","0.481","0.353","0.377","0.294","68","237","90.2","12.7","2306","87.5","87.32","125","466","541","-0.2","6.21","108","152","120","149","302","323","297"
"1003",592346,"González, Chi Chi","1003","100.0","0.306","0.204","0.321","0.510","0.367","0.386","0.320","78","255","88.8","9.5","2371","88.7","88.50","71","488","514","-0.2","5.89","112","152","118","148","298","332","304"
"970",656849,"Peterson, David","970","100.0","0.247","0.200","0.306","0.447","0.340","0.363","0.274","53","215","89.1","9.1","2092","88.5","89.71","116","442","528","1.2","7.10","111","152","111","149","299","325","297"
"970",456501,"Cueto, Johnny","970","100.0","0.292","0.185","0.335","0.476","0.343","0.345","0.292","68","233","85.8","11.4","2049","87.7","86.92","117","483","487","-0.8","5.75","108","155","114","150","297","320","294"
"958",592826,"Velasquez, Vince","958","100.0","0.223","0.228","0.266","0.452","0.338","0.338","0.233","44","197","90.5","18.3","2267","89.7","90.15","118","434","524","0.5","6.53","109","150","114","147","301","323","294"
"952",533167,"Shoemaker, Matt","952","100.0","0.296","0.224","0.303","0.520","0.373","0.372","0.286","66","223","87.9","12.7","1848","86.9","86.57","108","473","479","-0.3","6.10","106","156","115","149","301","333","297"
"948",608331,"Fried, Max","948","100.0","0.260","0.142","0.317","0.402","0.320","0.327","0.256","57","219","84.3","4.4","2322","87.1","87.22","112","463","485","0.1","6.29","106","151","122","149","306","316","288"
"947",592761,"Smith, Caleb","947","100.0","0.209","0.148","0.271","0.357","0.298","0.328","0.236","41","196","85.8","20.5","2402","87.0","85.89","121","431","516","-1.1","5.68","107","153","120","149","305","329","301"
"928",676596,"Fleming, Josh","928","100.0","0.224","0.125","0.241","0.349","0.273","0.307","0.257","52","232","86.1","1.6","1770","87.1","87.13","97","467","461","0.0","6.42","104","153","116","149","304","319","291"
"927",656288,"Canning, Griffin","927","100.0","0.251","0.237","0.289","0.488","0.348","0.322","0.239","53","211","90.0","17.6","2317","89.9","89.05","148","464","461","-0.8","5.78","114","158","120","152","301","325","301"
"927",656605,"Keller, Mitch","927","100.0","0.290","0.207","0.358","0.497","0.378","0.362","0.281","56","193","90.6","12.4","2381","90.0","89.66","93","422","505","-0.3","6.08","109","150","119","148","301","320","289"
"912",640470,"Alzolay, Adbert","912","100.0","0.209","0.194","0.243","0.403","0.291","0.319","0.234","44","211","88.7","10.0","2437","89.6","89.74","122","433","479","0.1","6.27","114","158","118","151","294","318","295"
"890",594798,"deGrom, Jacob","890","100.0","0.117","0.094","0.209","0.211","0.156","0.170","0.129","26","223","86.7","15.1","2398","96.2","97.37","204","505","385","1.2","6.93","119","154","115","151","297","326","299"
"882",501381,"Pineda, Michael","882","100.0","0.230","0.188","0.253","0.418","0.297","0.337","0.266","49","213","88.9","16.0","1943","87.2","87.03","103","434","448","-0.2","6.26","107","158","113","150","302","330","295"
"881",668676,"Plesac, Zach","881","100.0","0.218","0.164","0.224","0.382","0.274","0.305","0.238","48","220","88.3","8.3","1950","88.8","88.83","105","447","434","0.0","6.22","113","155","120","150","296","324","296"
"881",665152,"Kremer, Dean","881","100.0","0.278","0.253","0.295","0.531","0.367","0.354","0.268","54","194","92.8","21.0","2313","87.9","87.69","83","401","480","-0.2","6.27","109","152","118","150","303","325","296"
"878",628317,"Maeda, Kenta","878","100.0","0.286","0.219","0.329","0.505","0.361","0.332","0.257","60","210","89.1","12.4","2167","85.2","84.54","124","438","440","-0.7","5.84","107","161","117","149","302","330","295"
"870",643290,"Dunn, Justin","870","100.0","0.201","0.130","0.238","0.332","0.295","0.339","0.229","37","184","89.4","20.0","2419","87.9","88.18","101","408","462","0.3","6.51","111","154","112","148","293","324","299"
"860",548389,"Stripling, Ross","860","100.0","0.259","0.203","0.308","0.462","0.331","0.344","0.255","55","212","89.6","15.6","2207","87.4","87.08","106","407","451","-0.3","5.98","108","156","125","147","297","315","286"
"854",547942,"Kim, Kwang Hyun","854","100.0","0.244","0.152","0.284","0.396","0.308","0.321","0.250","48","197","87.4","8.9","2094","84.0","84.80","84","369","485","0.8","6.70","112","154","118","147","299","317","293"
"848",543243,"Gray, Sonny","848","100.0","0.232","0.165","0.306","0.397","0.307","0.295","0.236","45","194","87.2","9.9","2573","87.6","87.80","100","353","495","0.2","6.50","111","153","117","148","293","315","290"
"848",446372,"Kluber, Corey","848","100.0","0.214","0.109","0.269","0.323","0.281","0.296","0.221","41","192","86.9","11.8","2281","86.7","87.05","117","398","450","0.4","6.52","110","156","121","148","299","329","291"
"845",502171,"Cobb, Alex","845","100.0","0.246","0.091","0.349","0.337","0.289","0.293","0.249","46","187","87.0","-1.5","2030","88.8","87.92","112","391","454","-0.9","5.76","116","157","116","150","304","327","300"
"845",452657,"Lester, Jon","845","100.0","0.281","0.184","0.305","0.464","0.340","0.311","0.252","55","196","87.3","9.8","2160","85.6","86.01","94","422","423","0.4","6.48","107","152","114","148","306","322","292"
"839",607200,"Fedde, Erick","839","100.0","0.204","0.127","0.250","0.331","0.268","0.316","0.246","37","181","86.7","4.9","1943","89.9","90.67","77","372","467","0.8","6.70","110","155","123","144","304","323","301"
"824",660271,"Ohtani, Shohei","824","100.0","0.180","0.120","0.259","0.301","0.277","0.293","0.193","33","183","87.5","8.7","2184","90.2","91.00","119","359","465","0.8","6.81","113","157","117","154","304","325","300"
"822",642092,"Smith, Riley","822","100.0","0.310","0.190","0.333","0.500","0.362","0.348","0.293","67","216","88.6","7.8","2206","89.0","89.01","53","398","424","0.0","6.36","110","153","119","150","303","331","302"
"810",663474,"McKenzie, Triston","810","100.0","0.188","0.195","0.241","0.383","0.330","0.341","0.201","28","149","93.4","24.2","2174","88.1","89.13","111","334","476","1.0","6.84","113","156","120","149","294","322","295"
"788",677960,"Weathers, Ryan","788","100.0","0.208","0.155","0.225","0.363","0.274","0.334","0.273","35","168","89.2","11.3","2068","91.0","90.06","65","346","442","-0.9","5.70","114","154","129","146","301","322","309"
"782",657277,"Webb, Logan","782","100.0","0.249","0.114","0.331","0.362","0.305","0.290","0.229","46","185","86.4","0.7","2095","88.1","88.94","101","342","440","0.8","6.77","110","154","114","149","299","321","292"
"779",474463,"Anderson, Brett","779","100.0","0.269","0.194","0.287","0.462","0.339","0.390","0.310","50","186","91.2","2.9","1833","85.4","83.22","45","310","469","-2.2","5.98","106","154","117","147","300","323","293"
"778",640444,"Crowe, Wil","778","100.0","0.275","0.213","0.307","0.488","0.364","0.350","0.258","44","160","89.1","12.6","2400","89.6","89.82","72","337","441","0.2","6.40","109","151","118","148","298","321","288"
"777",594835,"Gonzales, Marco","777","100.0","0.258","0.253","0.282","0.511","0.351","0.424","0.317","47","182","90.8","19.2","2210","83.5","83.50","78","360","417","0.0","6.34","108","153","114","146","297","323","293"
"775",663460,"Bubic, Kris","775","100.0","0.259","0.213","0.286","0.471","0.350","0.369","0.271","45","174","90.6","9.8","1937","85.1","84.45","76","345","430","-0.6","6.63","106","158","121","146","302","321","301"
"775",605513,"Turnbull, Spencer","775","100.0","0.203","0.082","0.255","0.286","0.250","0.269","0.206","37","182","87.5","5.2","2408","90.4","90.51","89","382","393","0.1","6.32","108","152","116","148","299","328","300"
"773",656546,"Hoffman, Jeff","773","100.0","0.244","0.147","0.296","0.391","0.330","0.357","0.267","38","156","89.7","13.0","2337","88.0","88.22","96","339","434","0.2","6.50","111","154","116","147","296","318","289"
"765",592866,"Williams, Trevor","765","100.0","0.286","0.206","0.356","0.491","0.368","0.329","0.250","50","175","90.4","9.7","2169","87.6","88.73","91","352","413","1.1","6.83","112","155","118","149","300","325","296"
"738",663556,"McClanahan, Shane","738","100.0","0.256","0.186","0.327","0.442","0.324","0.303","0.237","44","172","89.6","5.8","2296","92.2","93.07","138","373","365","0.9","6.77","104","154","117","148","301","318","291"
"709",500779,"Quintana, José","709","100.0","0.283","0.174","0.400","0.457","0.368","0.352","0.247","39","138","89.8","13.4","2000","87.0","87.17","100","317","392","0.2","6.49","111","154","118","151","307","325","299"
"709",502624,"Anderson, Chase","709","100.0","0.286","0.240","0.311","0.526","0.377","0.368","0.274","44","154","85.3","12.5","2164","86.7","86.14","77","323","386","-0.6","5.86","112","150","115","150","296","324","295"
"705",676840,"Peacock, Matt","705","100.0","0.291","0.223","0.308","0.514","0.358","0.338","0.276","52","179","90.0","2.2","2134","91.2","89.60","55","309","396","-1.6","5.34","110","152","116","150","302","329","300"
"700",660623,"Ynoa, Huascar","700","100.0","0.216","0.186","0.264","0.401","0.287","0.338","0.266","36","167","90.7","6.1","2282","90.8","90.63","98","326","374","-0.2","6.10","111","153","120","151","298","317","297"
"697",615698,"Quantrill, Cal","697","100.0","0.252","0.088","0.298","0.340","0.296","0.324","0.268","40","159","85.2","7.6","2042","91.2","91.87","72","337","360","0.7","6.60","113","153","119","149","292","321","293"
"690",518633,"Duffy, Danny","690","100.0","0.222","0.089","0.306","0.310","0.260","0.304","0.245","35","158","89.0","18.0","2337","88.6","89.30","103","341","349","0.7","6.73","106","159","116","144","298","320","294"
"677",677976,"Dobnak, Randy","677","100.0","0.324","0.259","0.327","0.584","0.400","0.407","0.329","60","185","92.4","2.8","2091","88.8","87.71","59","321","356","-1.1","5.59","107","156","117","149","300","329","295"
"673",621368,"Hearn, Taylor","673","100.0","0.268","0.203","0.319","0.471","0.353","0.349","0.260","37","138","87.5","15.5","2155","92.1","89.26","76","309","364","-2.8","6.14","113","152","120","146","297","325","295"
"673",596133,"Weaver, Luke","673","100.0","0.233","0.227","0.271","0.460","0.316","0.351","0.269","35","150","90.9","13.8","2253","90.3","89.57","79","333","340","-0.7","5.94","111","154","118","150","308","332","304"
"668",663465,"Allard, Kolby","668","100.0","0.217","0.151","0.269","0.368","0.274","0.302","0.237","33","152","89.0","15.3","2169","87.6","87.12","77","333","335","-0.5","6.08","114","155","121","148","298","326","292"
"665",502239,"Cahill, Trevor","665","100.0","0.286","0.136","0.333","0.422","0.332","0.334","0.268","42","147","86.9","6.2","2213","84.7","84.26","67","293","372","-0.4","6.12","109","150","118","146","299","321","287"
"664",608379,"Wacha, Michael","664","100.0","0.289","0.169","0.323","0.458","0.340","0.391","0.316","48","166","90.1","13.0","1949","89.6","90.30","68","349","315","0.7","6.74","105","155","116","148","301","322","294"
"662",666200,"Luzardo, Jesús","662","100.0","0.297","0.258","0.333","0.555","0.386","0.337","0.244","46","155","88.2","13.5","2306","91.4","87.68","85","297","365","-3.7","5.70","109","149","121","150","300","323","295"
"656",641778,"Lauer, Eric","656","100.0","0.267","0.227","0.300","0.493","0.349","0.334","0.260","40","150","88.2","13.2","2223","89.2","78.81","79","308","348","-10.4","5.94","107","155","119","148","301","323","296"
"651",641771,"Kuhl, Chad","651","100.0","0.238","0.183","0.255","0.421","0.345","0.352","0.257","30","126","87.9","11.8","2271","89.7","90.22","65","247","404","0.5","6.57","109","150","116","148","295","319","287"
"646",664192,"Lucchesi, Joey","646","100.0","0.245","0.173","0.313","0.417","0.310","0.296","0.222","34","139","88.2","14.6","2162","86.5","86.82","70","294","352","0.3","6.45","112","151","111","149","300","325","298"
"638",621249,"Underwood Jr., Duane","638","100.0","0.265","0.129","0.328","0.394","0.317","0.333","0.267","41","155","90.8","9.6","2072","88.3","88.57","76","293","345","0.3","6.47","106","149","118","146","301","319","289"
"634",621076,"Kaprielian, James","634","100.0","0.182","0.168","0.220","0.350","0.278","0.298","0.206","25","137","91.6","20.4","2032","88.9","88.45","76","273","361","-0.5","5.92","113","149","119","151","299","328","306"
"634",605242,"Fulmer, Michael","634","100.0","0.247","0.100","0.311","0.347","0.292","0.301","0.240","37","150","85.7","13.0","2203","92.2","92.76","95","302","332","0.6","6.62","108","153","118","149","299","329","300"
"631",663776,"Sandoval, Patrick","631","100.0","0.238","0.182","0.276","0.420","0.317","0.315","0.237","34","143","87.5","3.3","2032","88.2","87.58","111","301","330","-0.6","6.00","110","156","118","149","303","325","297"
"622",592644,"Plutko, Adam","622","100.0","0.255","0.241","0.268","0.496","0.352","0.358","0.264","35","137","90.9","20.7","2433","88.3","87.88","82","302","320","-0.4","6.11","110","152","118","150","303","322","296"
"618",489334,"Stammen, Craig","618","100.0","0.219","0.135","0.267","0.355","0.269","0.298","0.241","34","155","88.4","9.6","2244","87.6","88.08","70","271","347","0.5","6.62","116","155","135","145","297","323","311"
"618",622065,"Young, Alex","618","100.0","0.263","0.190","0.299","0.453","0.335","0.339","0.264","36","137","89.0","8.2","2156","86.8","86.15","95","303","315","-0.7","5.78","109","152","119","150","302","329","301"
