"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
"232",641793,"Littell, Zack","232","100.0","0.229","0.250","0.364","0.479","0.332","0.279","0.195","11","48","86.9","19.5","2115","92.6","92.98","39","115","117","0.4","6.40","107","149","111","146","298","325","297"
"230",664299,"Javier, Cristian","230","100.0","0.213","0.277","0.250","0.489","0.368","0.373","0.230","10","47","89.2","23.2","2487","87.2","86.66","33","98","132","-0.5","6.05","112","157","117","150","299","320","290"
"229",664074,"Ponce, Cody","229","100.0","0.245","0.358","0.205","0.604","0.349","0.358","0.255","13","53","85.9","8.3","2199","89.4","90.92","18","105","124","1.5","7.09","111","151","121","147","299","320","297"
"228",669060,"Wilson, Bryse","228","100.0","0.279","0.246","0.255","0.525","0.353","0.372","0.324","17","61","85.5","12.9","1966","88.8","89.24","20","127","101","0.4","6.56","108","151","114","150","297","320","297"
"227",608678,"Leone, Dominic","227","100.0","0.222","0.056","0.267","0.278","0.236","0.325","0.281","12","54","87.7","8.2","2366","91.2","91.77","32","111","116","0.6","6.53","111","153","112","148","297","325","298"
"225",681806,"Wantz, Andrew","225","100.0","0.278","0.148","0.342","0.426","0.327","0.348","0.280","15","54","88.7","18.9","2304","89.5","89.29","29","113","112","-0.2","6.10","112","158","117","149","302","326","297"
"224",608717,"Stratton, Chris","224","100.0","0.224","0.102","0.323","0.327","0.261","0.233","0.185","11","49","89.8","7.2","2743","87.3","87.90","32","106","118","0.6","6.60","109","152","118","149","297","321","298"
"224",608335,"Funkhouser, Kyle","224","100.0","0.286","0.163","0.333","0.449","0.371","0.367","0.271","14","49","85.7","13.6","2228","92.0","92.63","20","97","127","0.6","6.63","110","155","113","147","296","328","298"
"223",656420,"Feyereisen, J.P.","223","100.0","0.190","0.167","0.241","0.357","0.294","0.300","0.186","8","42","89.7","21.7","2302","90.0","89.33","30","108","115","-0.7","5.94","102","157","112","148","295","323","296"
"223",547179,"Lorenzen, Michael","223","100.0","0.241","0.148","0.250","0.389","0.298","0.286","0.234","13","54","88.0","13.4","2400","91.3","90.52","27","112","111","-0.8","5.74","115","148","116","147","291","320","292"
"222",547973,"Chapman, Aroldis","222","100.0","0.140","0.186","0.211","0.326","0.257","0.233","0.128","6","43","85.9","20.9","1969","92.6","93.96","41","98","124","1.4","7.14","111","151","116","146","295","318","284"
"222",606303,"Payamps, Joel","222","100.0","0.264","0.151","0.317","0.415","0.302","0.259","0.228","14","53","88.0","13.1","2474","90.2","89.54","22","111","111","-0.7","5.83","110","159","117","147","300","325","301"
"221",621052,"Reyes, Alex","221","100.0","0.152","0.261","0.143","0.413","0.300","0.239","0.131","7","46","84.4","22.3","2223","92.0","91.47","41","101","120","-0.5","5.97","112","155","116","147","300","323","296"
"218",596071,"Peters, Dillon","218","100.0","0.250","0.146","0.324","0.396","0.319","0.308","0.242","12","48","89.3","10.5","2119","85.9","85.65","31","111","107","-0.2","6.09","106","150","119","146","304","318","293"
"218",659275,"Lamet, Dinelson","218","100.0","0.217","0.174","0.308","0.391","0.328","0.278","0.179","10","46","83.9","16.1","2387","91.2","90.52","42","102","116","-0.7","5.92","114","152","125","147","303","320","315"
"218",518617,"Diekman, Jake","218","100.0","0.262","0.310","0.318","0.571","0.408","0.399","0.245","11","42","90.2","20.7","2354","91.8","91.54","28","86","132","-0.3","6.27","109","152","121","150","296","321","299"
"218",623485,"Goudeau, Ashton","218","100.0","0.226","0.170","0.256","0.396","0.300","0.255","0.207","12","53","83.9","7.5","2035","85.7","85.92","20","102","115","0.2","6.29","114","149","121","149","298","331","307"
"217",592741,"Shreve, Chasen","217","100.0","0.255","0.137","0.300","0.392","0.319","0.278","0.211","13","51","85.3","14.3","1780","85.2","85.70","26","99","118","0.5","6.53","107","152","120","148","299","320","295"
"217",622250,"Sborz, Josh","217","100.0","0.231","0.026","0.321","0.256","0.288","0.279","0.201","9","39","91.4","20.1","2181","92.5","91.47","35","106","111","-1.0","5.99","115","154","127","146","300","322","299"
"217",543272,"Hand, Brad","217","100.0","0.267","0.178","0.344","0.444","0.332","0.274","0.218","12","45","87.9","7.0","2307","87.8","86.22","19","92","125","-1.6","5.54","110","155","111","148","296","316","298"
"217",605280,"Holmes, Clay","217","100.0","0.218","0.109","0.313","0.327","0.249","0.229","0.185","12","55","86.1","-1.5","2297","94.6","94.10","31","93","124","-0.5","6.10","112","152","116","148","294","321","287"
"216",663878,"Pearson, Nate","216","100.0","0.205","0.159","0.304","0.364","0.285","0.266","0.182","9","44","92.5","20.9","2386","94.0","94.40","36","92","124","0.4","6.63","106","151","136","144","297","325","294"
"216",605194,"Cotton, Jharel","216","100.0","0.204","0.019","0.275","0.222","0.217","0.201","0.160","11","54","83.7","19.6","2405","85.2","83.33","35","114","102","-1.9","5.08","110","155","125","146","303","321","297"
"216",606149,"Gallegos, Giovanny","216","100.0","0.149","0.128","0.231","0.277","0.214","0.204","0.150","7","47","87.0","26.1","2443","90.9","89.85","47","106","110","-1.0","5.72","118","159","117","148","303","328","306"
"216",663574,"Santillan, Tony","216","100.0","0.109","0.065","0.143","0.174","0.176","0.209","0.142","5","46","83.4","22.3","2203","90.5","89.82","26","84","132","-0.7","5.83","115","154","114","148","292","317","287"
"216",623474,"Herget, Jimmy","216","100.0","0.283","0.130","0.406","0.413","0.329","0.250","0.205","13","46","85.3","8.5","2432","84.5","82.38","30","93","123","-2.1","4.97","112","153","118","145","304","327","296"
"215",606424,"García, Jarlín","215","100.0","0.314","0.255","0.350","0.569","0.386","0.380","0.307","16","51","87.0","15.6","2184","88.3","88.62","19","107","108","0.3","6.44","110","152","112","148","296","323","296"
"214",573668,"Minaya, Juan","214","100.0","0.186","0.093","0.241","0.279","0.253","0.316","0.246","8","43","90.5","2.8","1921","92.2","92.68","26","110","104","0.5","6.56","111","157","115","149","299","335","295"
"214",650633,"King, Michael","214","100.0","0.137","0.020","0.189","0.157","0.179","0.321","0.264","7","51","87.2","5.4","2402","90.8","90.48","32","102","112","-0.3","6.30","112","151","119","148","288","319","290"
"214",452027,"Albers, Andrew","214","100.0","0.413","0.609","0.344","1.022","0.602","0.556","0.418","19","46","87.5","23.8","2024","84.0","83.81","10","96","118","-0.2","6.18","104","154","117","148","297","331","292"
"212",605541,"Wright Jr., Mike","212","100.0","0.262","0.071","0.306","0.333","0.335","0.349","0.237","11","42","86.0","3.3","2140","88.2","88.58","16","85","127","0.4","6.45","108","151","114","148","300","317","293"
"211",453268,"Bard, Daniel","211","100.0","0.150","0.000","0.222","0.150","0.270","0.296","0.162","6","40","83.4","8.0","2669","92.2","92.28","26","78","133","0.1","6.09","109","152","125","147","305","329","304"
"211",656638,"Lange, Alex","211","100.0","0.184","0.102","0.250","0.286","0.245","0.305","0.228","9","49","90.8","10.1","2034","91.1","91.27","40","114","97","0.2","6.46","110","154","118","148","296","325","294"
"210",656322,"Coonrod, Sam","210","100.0","0.279","0.093","0.429","0.372","0.323","0.281","0.211","12","43","84.9","3.7","2021","96.4","96.68","33","114","96","0.3","6.47","110","150","113","148","293","317","290"
"210",605242,"Fulmer, Michael","210","100.0","0.239","0.087","0.324","0.326","0.280","0.313","0.237","11","46","85.1","15.1","2285","92.4","92.81","37","104","106","0.4","6.50","111","157","116","149","296","332","303"
"210",656629,"Kopech, Michael","210","100.0","0.231","0.192","0.346","0.423","0.305","0.238","0.166","12","52","89.2","20.1","2591","93.7","94.22","38","107","103","0.5","6.61","113","155","111","150","302","319","296"
"209",595014,"Treinen, Blake","209","100.0","0.186","0.070","0.259","0.256","0.269","0.326","0.247","8","43","87.3","17.5","2390","92.3","90.97","21","97","112","-1.3","5.47","114","154","112","150","301","319","292"
"208",468504,"Chacín, Jhoulys","208","100.0","0.213","0.234","0.229","0.447","0.306","0.337","0.260","10","47","88.5","16.6","2410","87.2","86.94","26","98","110","-0.3","5.88","113","151","122","147","301","334","304"
"208",650959,"Diplán, Marcos","208","100.0","0.286","0.262","0.290","0.548","0.396","0.341","0.223","12","42","91.7","18.9","2336","89.5","90.54","24","94","114","1.0","6.94","110","153","121","148","295","325","292"
"208",664126,"Fairbanks, Pete","208","100.0","0.310","0.048","0.464","0.357","0.340","0.315","0.256","13","42","88.8","18.3","2382","93.8","94.14","26","89","119","0.3","6.64","109","153","114","149","300","325","296"
"208",502706,"Holland, Derek","208","100.0","0.174","0.065","0.216","0.239","0.213","0.286","0.234","8","46","89.3","13.9","2118","86.4","86.12","32","109","99","-0.3","6.30","110","155","121","148","293","323","302"
"207",593604,"Baldonado, Alberto","207","100.0","0.256","0.231","0.292","0.487","0.370","0.366","0.243","10","39","84.7","19.1","2224","88.6","88.92","28","86","121","0.3","6.46","110","152","121","140","298","324","293"
"206",519008,"McFarland, T.J.","206","100.0","0.288","0.115","0.306","0.404","0.323","0.324","0.265","15","52","90.3","-1.5","1904","86.6","85.36","16","97","109","-1.2","5.54","107","151","116","144","299","326","300"
"206",593619,"Tapia, Domingo","206","100.0","0.200","0.073","0.250","0.273","0.228","0.268","0.235","11","55","86.4","7.1","2124","94.6","94.05","20","96","110","-0.5","5.84","108","158","118","148","299","323","298"
"205",453178,"Kennedy, Ian","205","100.0","0.205","0.250","0.207","0.455","0.300","0.294","0.199","9","44","88.1","33.8","2381","92.5","92.56","30","105","100","0.1","6.46","113","152","112","148","295","324","290"
"204",608032,"Estévez, Carlos","204","100.0","0.389","0.093","0.455","0.481","0.398","0.384","0.336","21","54","87.1","5.7","2093","94.0","94.30","19","94","110","0.3","6.35","105","148","118","145","303","332","306"
"204",517008,"Colomé, Alex","204","100.0","0.296","0.093","0.417","0.389","0.316","0.269","0.220","16","54","91.2","5.0","2157","91.1","91.02","31","100","104","-0.1","6.27","106","158","115","149","299","336","293"
"204",600921,"Machado, Andres","204","100.0","0.256","0.233","0.258","0.488","0.365","0.382","0.269","11","43","89.2","6.5","1977","91.2","91.90","22","86","118","0.7","6.85","105","151","116","142","299","323","288"
"203",642121,"Sulser, Cole","203","100.0","0.192","0.038","0.238","0.231","0.202","0.234","0.202","10","52","85.4","10.8","2034","88.7","89.09","23","100","103","0.4","6.69","114","155","119","149","298","325","291"
"200",543507,"May, Trevor","200","100.0","0.184","0.105","0.261","0.289","0.258","0.204","0.124","7","38","88.6","24.1","2329","92.8","93.86","34","99","101","1.1","6.96","112","160","113","149","302","323","298"
"199",656232,"Bielak, Brandon","199","100.0","0.256","0.026","0.370","0.282","0.321","0.304","0.219","10","39","82.5","8.7","2310","90.2","88.85","31","94","105","-1.3","5.58","112","151","117","145","292","318","286"
"198",598287,"Ramirez, Noé","198","100.0","0.136","0.136","0.143","0.273","0.189","0.190","0.151","6","44","86.0","24.5","2317","83.1","82.77","20","96","102","-0.3","6.14","113","150","118","147","293","323","294"
"197",663986,"Stephan, Trevor","197","100.0","0.195","0.268","0.227","0.463","0.300","0.257","0.170","8","41","90.2","24.8","2311","92.1","92.86","35","98","99","0.8","6.67","113","154","120","150","290","312","292"
"197",642152,"Trivino, Lou","197","100.0","0.209","0.023","0.321","0.233","0.264","0.309","0.225","9","43","85.0","4.3","1982","90.8","90.97","26","92","105","0.2","6.45","108","151","116","150","299","322","301"
"197",592426,"Jackson, Luke","197","100.0","0.143","0.095","0.192","0.238","0.196","0.251","0.205","6","42","92.2","-4.9","2257","89.3","89.90","35","96","101","0.6","6.67","110","153","125","144","303","325","297"
"197",477132,"Kershaw, Clayton","197","100.0","0.245","0.170","0.314","0.415","0.294","0.284","0.231","13","53","84.4","2.2","2529","84.3","84.20","41","105","92","-0.1","6.34","110","153","110","147","300","318","289"
"197",675921,"Howard, Spencer","197","100.0","0.302","0.140","0.375","0.442","0.349","0.360","0.295","13","43","87.4","14.6","2097","89.1","89.26","20","86","111","0.2","6.50","111","157","121","148","300","323","299"
"197",608638,"Chargois, JT","197","100.0","0.216","0.297","0.250","0.514","0.362","0.366","0.235","8","37","92.6","15.4","2264","93.7","93.42","24","89","108","-0.3","6.21","104","150","115","147","296","322","296"
"196",571800,"Hutchison, Drew","196","100.0","0.178","0.000","0.205","0.178","0.211","0.341","0.244","8","45","87.2","10.2","2230","88.9","88.54","27","96","100","-0.4","6.01","111","157","114","150","296","328","299"
"196",656546,"Hoffman, Jeff","196","100.0","0.268","0.341","0.318","0.610","0.418","0.324","0.211","11","41","87.8","21.2","2469","90.8","91.02","30","85","111","0.2","6.43","113","148","116","146","289","313","283"
"195",592135,"Bedrosian, Cam","195","100.0","0.216","0.189","0.222","0.405","0.329","0.330","0.220","8","37","83.8","25.0","1890","88.0","87.30","20","98","97","-0.7","5.90","111","154","116","150","294","321","291"
"195",502085,"Robertson, David","195","100.0","0.256","0.186","0.360","0.442","0.328","0.308","0.245","11","43","90.2","14.3","2577","89.7","90.12","23","84","111","0.4","6.71","107","159","119","150","299","330","301"
"195",605507,"Thompson, Zach","195","100.0","0.349","0.116","0.455","0.465","0.376","0.263","0.210","15","43","82.7","18.6","2359","88.2","88.07","24","91","104","-0.1","6.22","107","143","114","144","301","317","284"
"195",607625,"Lugo, Seth","195","100.0","0.256","0.326","0.308","0.581","0.380","0.335","0.250","11","43","90.7","16.0","2577","88.0","87.31","30","91","104","-0.7","5.90","114","163","112","150","302","321","298"
"194",612434,"Castro, Miguel","194","100.0","0.143","0.024","0.200","0.167","0.205","0.274","0.213","6","42","86.5","15.5","2589","92.0","92.22","32","91","103","0.2","6.56","109","157","114","149","301","319","296"
"194",573204,"Thielbar, Caleb","194","100.0","0.244","0.122","0.300","0.366","0.300","0.304","0.226","10","41","86.2","11.7","2321","83.3","83.17","23","96","98","-0.1","6.30","103","153","116","147","298","334","294"
"193",650895,"Castillo, Diego","193","100.0","0.217","0.152","0.286","0.370","0.276","0.254","0.211","10","46","88.5","14.3","2244","89.8","88.50","33","95","98","-1.3","5.22","111","154","113","148","295","316","292"
"193",554431,"Matzek, Tyler","193","100.0","0.238","0.167","0.281","0.405","0.302","0.310","0.275","10","42","91.0","17.9","2503","93.4","93.44","23","106","87","0.0","6.34","106","151","121","144","300","323","300"
"193",429722,"Santana, Ervin","193","100.0","0.381","0.119","0.457","0.500","0.409","0.354","0.303","16","42","90.0","14.2","2215","89.5","89.34","22","92","101","-0.2","6.03","103","147","108","140","300","325","301"
"192",661403,"Clase, Emmanuel","192","100.0","0.191","0.043","0.250","0.234","0.194","0.241","0.240","9","47","87.2","1.3","2559","97.5","97.99","35","113","79","0.5","6.36","115","151","117","149","289","312","292"
"192",660853,"De Los Santos, Enyel","192","100.0","0.278","0.083","0.385","0.361","0.351","0.360","0.262","10","36","86.4","19.2","2130","90.4","89.69","28","100","92","-0.7","5.97","113","148","122","149","295","319","295"
"192",622251,"Staumont, Josh","192","100.0","0.077","0.000","0.111","0.077","0.139","0.255","0.182","3","39","91.0","12.9","2412","91.0","91.38","17","85","107","0.4","6.54","110","158","118","149","303","326","296"
"191",676051,"Heuer, Codi","191","100.0","0.217","0.152","0.243","0.370","0.293","0.261","0.198","10","46","80.0","12.4","2342","91.8","93.23","23","95","96","1.4","7.14","108","150","114","149","297","321","297"
"191",489265,"Romo, Sergio","191","100.0","0.370","0.391","0.343","0.761","0.485","0.357","0.278","17","46","85.9","13.4","2472","80.9","80.88","19","81","110","0.0","6.41","109","152","114","149","297","329","302"
"191",607572,"Howard, Sam","191","100.0","0.238","0.167","0.286","0.405","0.325","0.344","0.224","10","42","84.1","8.1","2275","87.9","87.28","28","99","92","-0.6","5.86","112","153","122","149","301","319","295"
"191",595345,"Okert, Steven","191","100.0","0.205","0.103","0.250","0.308","0.285","0.280","0.163","8","39","85.5","16.7","2388","84.3","84.10","29","93","98","-0.2","6.27","109","147","116","146","299","315","283"
"191",621295,"Wittgren, Nick","191","100.0","0.302","0.349","0.294","0.651","0.411","0.434","0.329","13","43","86.9","4.2","2073","88.9","90.00","19","83","108","1.1","6.86","112","153","118","148","294","314","291"
"191",518886,"Kimbrel, Craig","191","100.0","0.188","0.156","0.294","0.344","0.303","0.266","0.145","6","32","91.9","24.6","2414","90.7","91.11","34","79","112","0.4","6.50","112","154","115","149","303","324","298"
"190",608650,"Enns, Dietrich","190","100.0","0.156","0.067","0.207","0.222","0.173","0.215","0.185","7","45","84.3","21.8","2192","90.8","90.78","29","106","84","0.0","6.33","103","165","119","150","302","325","293"
"190",650893,"Cabrera, Génesis","190","100.0","0.143","0.071","0.200","0.214","0.183","0.252","0.196","6","42","85.8","8.5","2240","96.3","95.82","26","105","85","-0.5","6.03","119","157","119","147","300","324","299"
"190",667725,"Tyler, Kyle","190","100.0","0.190","0.095","0.189","0.286","0.271","0.294","0.198","8","42","86.3","11.3","2154","88.1","89.06","10","82","108","1.0","6.87","109","155","122","149","304","324","296"
"189",641755,"Kinley, Tyler","189","100.0","0.167","0.188","0.152","0.354","0.227","0.263","0.232","8","48","91.3","18.3","2473","93.0","92.29","32","115","74","-0.7","5.59","111","152","123","148","301","329","305"
"189",685503,"Arihara, Kohei","189","100.0","0.271","0.333","0.243","0.604","0.383","0.364","0.265","13","48","86.1","11.6","2001","85.9","86.61","19","87","102","0.7","6.73","119","157","119","148","306","324","305"
"187",664123,"Effross, Scott","187","100.0","0.222","0.111","0.300","0.333","0.256","0.226","0.185","10","45","88.8","9.1","2291","86.8","86.06","28","86","101","-0.7","6.06","107","152","116","150","296","318","295"
"187",472610,"García, Luis","187","100.0","0.227","0.136","0.265","0.364","0.267","0.285","0.239","10","44","88.0","11.8","2160","93.9","94.31","28","94","93","0.4","6.60","114","159","120","148","301","325","299"
"186",519293,"Smith, Will","186","100.0","0.105","0.184","0.143","0.289","0.227","0.267","0.157","4","38","90.3","20.6","2255","85.8","85.71","38","95","91","-0.1","6.27","107","150","123","143","305","326","295"
"185",650671,"Quijada, José","185","100.0","0.229","0.114","0.350","0.343","0.300","0.293","0.211","8","35","81.7","10.4","2225","90.4","90.48","22","86","99","0.1","6.36","111","155","115","147","302","325","296"
"185",670950,"Richards, Trevor","185","100.0","0.150","0.175","0.154","0.325","0.242","0.314","0.189","6","40","84.7","16.7","2299","89.4","89.31","29","88","97","-0.1","6.38","110","155","129","149","298","324","296"
"185",621114,"Burr, Ryan","185","100.0","0.282","0.026","0.407","0.308","0.315","0.299","0.247","11","39","93.9","4.1","2219","89.8","90.63","27","85","100","0.8","6.62","107","152","116","149","304","327","299"
"185",657508,"Baumann, Mike","185","100.0","0.302","0.256","0.306","0.558","0.407","0.494","0.345","13","43","95.5","12.9","2154","91.2","91.56","17","86","99","0.4","6.62","111","155","125","150","293","327","298"
"185",641540,"Dunning, Dane","185","100.0","0.237","0.289","0.273","0.526","0.383","0.360","0.243","9","38","87.5","8.8","2061","86.8","87.20","26","83","102","0.4","6.64","109","156","124","149","300","319","293"
"184",666808,"Doval, Camilo","184","100.0","0.122","0.024","0.200","0.146","0.155","0.213","0.160","5","41","88.9","7.2","2543","92.2","92.84","31","89","95","0.6","6.46","115","155","115","150","300","323","295"
"184",453284,"Parker, Blake","184","100.0","0.279","0.140","0.344","0.419","0.344","0.322","0.250","12","43","84.2","22.5","1680","86.3","87.19","24","88","96","0.9","6.72","108","148","113","147","287","309","287"
"184",605177,"Chafin, Andrew","184","100.0","0.280","0.100","0.317","0.380","0.309","0.328","0.250","14","50","86.0","18.4","2212","88.9","89.14","23","95","89","0.2","6.53","105","152","116","150","299","328","301"
"183",501625,"Álvarez, José","183","100.0","0.286","0.024","0.343","0.310","0.299","0.307","0.266","12","42","87.3","5.6","2004","88.0","88.33","15","78","105","0.3","6.51","109","150","111","147","295","323","299"
"183",501985,"Minor, Mike","183","100.0","0.222","0.089","0.243","0.311","0.228","0.269","0.253","10","45","83.8","14.3","2512","87.7","86.96","21","95","88","-0.7","5.63","103","156","114","146","300","325","291"
"183",641394,"Brentz, Jake","183","100.0","0.300","0.275","0.385","0.575","0.396","0.320","0.239","12","40","87.5","2.8","2158","93.2","93.14","29","89","94","-0.1","6.47","109","157","117","145","301","323","295"
"183",657053,"Toussaint, Touki","183","100.0","0.293","0.293","0.276","0.585","0.421","0.477","0.339","12","41","90.5","8.1","2070","87.5","88.04","15","67","116","0.5","6.87","105","148","121","146","311","329","297"
"182",676831,"Whitley, Kodi","182","100.0","0.163","0.000","0.259","0.163","0.186","0.208","0.171","7","43","88.0","20.3","2091","90.1","90.09","33","95","87","0.0","6.27","115","156","120","148","300","323","300"
"181",608716,"Steckenrider, Drew","181","100.0","0.261","0.152","0.306","0.413","0.326","0.313","0.253","12","46","90.9","18.3","2225","92.3","91.50","15","91","90","-0.8","5.91","112","148","107","144","294","323","299"
"181",543521,"McHugh, Collin","181","100.0","0.283","0.109","0.316","0.391","0.297","0.252","0.243","13","46","86.0","16.2","2667","83.0","83.09","19","91","90","0.1","6.50","109","159","115","150","293","326","299"
"180",607359,"Patton, Spencer","180","100.0","0.261","0.152","0.333","0.413","0.294","0.267","0.229","12","46","82.7","9.5","1999","89.5","89.48","24","88","92","0.0","6.32","116","158","126","150","302","321","295"
"180",593974,"Peralta, Wandy","180","100.0","0.262","0.119","0.313","0.381","0.334","0.371","0.283","11","42","86.9","1.8","2138","90.7","89.76","27","88","92","-0.9","5.76","105","147","114","143","294","318","288"
"179",608648,"Duffey, Tyler","179","100.0","0.100","0.075","0.125","0.175","0.157","0.284","0.183","4","40","90.3","18.2","2379","86.9","86.83","27","82","97","-0.1","6.34","110","158","116","150","298","332","291"
"179",664918,"Keller, Kyle","179","100.0","0.286","0.229","0.333","0.514","0.374","0.365","0.280","10","35","89.4","18.5","2324","87.9","88.16","19","91","88","0.3","6.38","109","149","119","147","295","318","299"
"179",656458,"Gilbreath, Lucas","179","100.0","0.125","0.075","0.133","0.200","0.211","0.254","0.165","5","40","82.7","15.2","2368","88.6","89.08","18","78","101","0.5","6.33","110","152","122","148","304","331","307"
"179",571670,"Floro, Dylan","179","100.0","0.189","0.135","0.250","0.324","0.241","0.291","0.219","7","37","86.7","8.9","2120","91.8","91.54","24","85","94","-0.3","6.33","111","148","110","149","303","317","290"
"179",543339,"Hudson, Daniel","179","100.0","0.189","0.270","0.238","0.459","0.301","0.351","0.225","7","37","91.1","12.9","2391","92.6","92.58","32","93","86","0.0","6.37","116","152","132","146","304","320","315"
"179",554340,"Garcia, Yimi","179","100.0","0.256","0.205","0.296","0.462","0.330","0.344","0.283","10","39","83.6","10.3","2544","91.2","90.28","18","89","90","-0.9","5.80","110","150","115","147","291","313","286"
"179",677960,"Weathers, Ryan","179","100.0","0.256","0.116","0.313","0.372","0.304","0.314","0.250","11","43","88.1","15.0","2127","91.4","90.41","24","85","94","-1.0","5.67","113","155","138","142","304","321","318"
"178",641835,"Mayza, Tim","178","100.0","0.184","0.079","0.261","0.263","0.240","0.280","0.228","7","38","86.1","12.6","2093","91.8","91.46","27","77","101","-0.3","6.19","109","154","118","148","298","323","292"
"178",605447,"Romano, Jordan","178","100.0","0.095","0.143","0.087","0.238","0.197","0.279","0.164","4","42","90.7","21.8","2263","94.7","95.83","26","84","94","1.1","7.07","113","155","121","150","297","326","295"
"178",571946,"Miller, Shelby","178","100.0","0.257","0.286","0.240","0.543","0.386","0.370","0.255","9","35","91.5","16.1","2328","90.4","91.85","24","78","100","1.4","7.11","111","151","121","147","298","320","294"
"177",641941,"Pagán, Emilio","177","100.0","0.378","0.676","0.269","1.054","0.581","0.570","0.366","14","37","95.7","26.8","2459","91.5","91.99","23","89","88","0.5","6.61","114","152","128","142","301","320","315"
"177",572955,"Johnson, Pierce","177","100.0","0.295","0.182","0.375","0.477","0.343","0.254","0.203","13","44","87.9","12.2","2588","88.8","87.80","27","88","89","-1.0","5.73","119","154","139","142","302","320","315"
"177",518553,"Cishek, Steve","177","100.0","0.206","0.147","0.240","0.353","0.287","0.305","0.220","7","34","90.9","8.2","2321","86.1","87.83","17","74","103","1.7","7.52","112","157","119","148","302","326","299"
"177",605130,"Barlow, Scott","177","100.0","0.200","0.143","0.273","0.343","0.276","0.285","0.198","7","35","89.0","25.8","2439","86.5","87.32","30","77","100","0.8","6.75","109","156","121","147","300","326","300"
"177",521230,"Hendriks, Liam","177","100.0","0.146","0.000","0.240","0.146","0.129","0.164","0.166","6","41","91.5","14.7","2335","95.0","96.19","35","103","74","1.2","6.94","114","155","114","150","299","320","301"
"174",683232,"Mears, Nick","174","100.0","0.286","0.114","0.375","0.400","0.352","0.294","0.207","10","35","82.5","13.5","2235","89.6","90.30","23","89","85","0.7","6.76","108","149","118","147","297","320","293"
"173",669618,"Barlow, Joe","173","100.0","0.146","0.098","0.152","0.244","0.222","0.347","0.240","6","41","91.3","15.9","2298","89.0","88.90","17","83","90","-0.1","6.11","116","157","124","148","307","325","298"
"172",453265,"Watson, Tony","172","100.0","0.156","0.089","0.176","0.244","0.202","0.262","0.195","7","45","84.7","22.2","2368","88.7","88.29","20","85","87","-0.4","6.16","111","153","110","149","296","322","298"
"172",656457,"Gilbert, Tyler","172","100.0","0.146","0.171","0.114","0.317","0.221","0.348","0.263","6","41","89.3","21.0","2124","86.0","85.19","19","98","74","-0.8","5.73","112","150","121","150","289","323","298"
"172",622072,"Wood, Alex","172","100.0","0.188","0.021","0.290","0.208","0.205","0.260","0.231","9","48","87.1","1.0","2043","87.9","87.99","25","89","83","0.1","6.27","108","152","108","147","297","326","292"
"172",657097,"Webb, Jacob","172","100.0","0.227","0.182","0.265","0.409","0.287","0.292","0.240","10","44","86.9","19.8","2378","87.8","87.27","28","90","82","-0.5","6.03","111","149","128","140","299","325","299"
"171",461325,"Clippard, Tyler","171","100.0","0.250","0.100","0.265","0.350","0.316","0.386","0.297","10","40","86.7","17.7","1871","83.0","82.41","15","76","95","-0.6","6.11","108","151","117","149","296","324","295"
"171",571710,"Givens, Mychal","171","100.0","0.286","0.200","0.346","0.486","0.371","0.333","0.257","10","35","83.8","12.1","2386","89.7","89.49","18","72","99","-0.2","6.12","117","153","109","147","292","320","289"
"171",656818,"Overton, Connor","171","100.0","0.294","0.265","0.348","0.559","0.364","0.355","0.280","10","34","90.8","17.6","2165","87.9","87.59","24","90","81","-0.3","6.11","112","149","118","149","293","319","298"
"170",656981,"Solomon, Peter","170","100.0","0.206","0.088","0.259","0.294","0.277","0.323","0.250","7","34","92.7","6.3","2110","86.6","86.02","14","74","96","-0.6","6.03","114","156","116","152","290","317","289"
"170",665645,"Castro, Kervin","170","100.0","0.261","0.043","0.343","0.304","0.255","0.282","0.244","12","46","86.5","15.8","2204","90.7","91.85","27","84","86","1.1","6.83","112","156","114","150","298","325","301"
"170",608665,"Graveman, Kendall","170","100.0","0.242","0.030","0.348","0.273","0.325","0.329","0.242","8","33","85.6","11.3","2272","91.9","91.86","20","69","101","0.0","6.32","111","152","113","147","287","316","289"
"169",570666,"Cessa, Luis","169","100.0","0.149","0.170","0.172","0.319","0.194","0.238","0.200","7","47","87.2","4.9","2229","87.2","86.50","29","85","84","-0.7","5.66","118","152","114","149","291","317","288"
"168",608371,"Sims, Lucas","168","100.0","0.175","0.100","0.300","0.275","0.191","0.156","0.153","7","40","87.2","18.7","2819","88.6","87.46","24","77","91","-1.1","5.50","116","156","115","149","294","320","290"
"168",605151,"Bradley, Archie","168","100.0","0.263","0.211","0.333","0.474","0.337","0.241","0.195","10","38","84.4","4.5","1949","90.2","90.63","13","83","85","0.4","6.65","112","152","114","149","294","319","289"
"168",592773,"Stanek, Ryne","168","100.0","0.190","0.071","0.226","0.262","0.217","0.302","0.240","8","42","87.4","22.9","2219","94.3","93.77","21","87","81","-0.5","6.00","111","158","114","150","291","316","288"
